sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;User Bother 1;User Bother 2;User Bother 3;User Util. 1;User Util. 2;User Util. 3;Profile 1;Profile 2;Profile 3
;31;Session genius.core.session.Session@6d1ffb24 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent];60rounds;No;;0;;;;;;Agent10;BoulwareNegotiationParty;BayesianAgent;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;56;Session genius.core.session.Session@67fd1629 failed: Failed to execute protocol: null:[agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent];60rounds;No;;0;;;;;;BayesianAgent;BoulwareNegotiationParty;BayesianAgent;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;52;Session genius.core.session.Session@6776f990 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent];60rounds;No;;0;;;;;;BoulwareNegotiationParty;BoulwareNegotiationParty;BayesianAgent;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;38;Session genius.core.session.Session@a40711e failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent10;Agent10;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;59;Session genius.core.session.Session@694fb8ef failed: Failed to execute protocol: null:[agents.BayesianAgent, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;BayesianAgent;Agent10;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;59;Session genius.core.session.Session@36bf642a failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Agent10;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.310;55;;60rounds;Yes;No;3;0.56655;0.87242;0.04212;0.22540;2.15168;Agent10@87;BayesianAgent@88;BoulwareNegotiationParty@89;0.5665500617607802;0.8724202209876767;0.7127130127814056;0.5665500617607802;0.8724202209876767;0.7127130127814056;0.48333333333333334;0.0;0.5053987878333921;0.022000000000000013;0.0;0.0;0.5445500617607801;0.8724202209876767;0.7127130127814056;party1_utility.xml;party2_utility.xml;party3_utility.xml
;53;Session genius.core.session.Session@69044a29 failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;BayesianAgent;BayesianAgent;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
1.396;54;;60rounds;Yes;No;3;0.58762;0.75753;0.07482;0.34461;2.09993;BoulwareNegotiationParty@93;BayesianAgent@94;BoulwareNegotiationParty@95;0.7547786419716171;0.5876243078019115;0.757527415658552;0.7547786419716171;0.5876243078019115;0.757527415658552;0.5500328328187415;0.0;0.7007914296146865;0.0;0.0;0.0;0.7547786419716171;0.5876243078019115;0.757527415658552;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.271;55;;60rounds;Yes;No;3;0.56655;0.87242;0.04212;0.22540;2.15168;Agent10@96;BoulwareNegotiationParty@97;BoulwareNegotiationParty@98;0.5665500617607802;0.8724202209876767;0.7127130127814056;0.5665500617607802;0.8724202209876767;0.7127130127814056;0.48333333333333334;1.0;0.5053987878333921;0.022000000000000013;0.0;0.0;0.5445500617607801;0.8724202209876767;0.7127130127814056;party1_utility.xml;party2_utility.xml;party3_utility.xml
;53;Session genius.core.session.Session@5706dd19 failed: Failed to execute protocol: null:[agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;BayesianAgent;BoulwareNegotiationParty;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.274;58;;60rounds;Yes;No;3;0.45247;0.84012;0.11336;0.51707;1.91719;BoulwareNegotiationParty@102;BoulwareNegotiationParty@103;BoulwareNegotiationParty@104;0.624609679881641;0.45246919686765785;0.8401159007943011;0.624609679881641;0.45246919686765785;0.8401159007943011;0.48581912367796243;0.40422006632704677;0.4952569897118527;0.0;0.0;0.0;0.624609679881641;0.45246919686765785;0.8401159007943011;party1_utility.xml;party2_utility.xml;party3_utility.xml
