sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;User Bother 1;User Bother 2;User Bother 3;User Util. 1;User Util. 2;User Util. 3;Profile 1;Profile 2;Profile 3
;38;Session genius.core.session.Session@3cbc459d failed: Failed to execute protocol: null:[agents.anac.y2018.agent33.Agent33, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Agent33;Agent10;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@5de13190 failed: failed to construct agent : Execution failed of init<Libra@44,Participant[Party33,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2018.libra.Libra, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Libra;Agent10;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;51;Session genius.core.session.Session@39f9cf8b failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.agent33.Agent33, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Agent10;Agent33;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.676;61;;60rounds;Yes;No;3;0.56788;0.90934;0.04254;0.43295;2.08386;Agent33@50;Agent33@51;Agent33@52;0.5678763142282712;0.6066504668214038;0.9093371825014089;0.5678763142282712;0.6066504668214038;0.9093371825014089;0.45298398356609637;0.38702052655689384;0.8536086257004455;0.0;0.0;0.0;0.5678763142282712;0.6066504668214038;0.9093371825014089;party1_utility.xml;party2_utility.xml;party3_utility.xml
;1;Session genius.core.session.Session@29db6fcb failed: failed to construct agent : Execution failed of init<Libra@53,Participant[Party42,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2018.libra.Libra, agents.anac.y2018.agent33.Agent33, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Libra;Agent33;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@2de01826 failed: failed to construct agent : Execution failed of init<Libra@57,Participant[Party46,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party2_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.libra.Libra, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Agent10;Libra;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@5b51d08a failed: failed to construct agent : Execution failed of init<Libra@60,Participant[Party49,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party2_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2018.agent33.Agent33, agents.anac.y2018.libra.Libra, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Agent33;Libra;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@7b5740c4 failed: failed to construct agent : Execution failed of init<Libra@62,Participant[Party51,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2018.libra.Libra, agents.anac.y2018.libra.Libra, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Libra;Libra;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@35f0dd8b failed: failed to construct agent : Execution failed of init<Libra@67,Participant[Party56,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party3_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.libra.Libra];60rounds;No;;0;;;;;;Agent10;Agent10;Libra;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@78aff57c failed: failed to construct agent : Execution failed of init<Libra@70,Participant[Party59,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party3_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2018.agent33.Agent33, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.libra.Libra];60rounds;No;;0;;;;;;Agent33;Agent10;Libra;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@2f305807 failed: failed to construct agent : Execution failed of init<Libra@71,Participant[Party60,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2018.libra.Libra, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.libra.Libra];60rounds;No;;0;;;;;;Libra;Agent10;Libra;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@6fd4cac6 failed: failed to construct agent : Execution failed of init<Libra@76,Participant[Party65,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party3_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.agent33.Agent33, agents.anac.y2018.libra.Libra];60rounds;No;;0;;;;;;Agent10;Agent33;Libra;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@20e05f74 failed: failed to construct agent : Execution failed of init<Libra@79,Participant[Party68,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party3_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2018.agent33.Agent33, agents.anac.y2018.agent33.Agent33, agents.anac.y2018.libra.Libra];60rounds;No;;0;;;;;;Agent33;Agent33;Libra;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@3f1f21d5 failed: failed to construct agent : Execution failed of init<Libra@80,Participant[Party69,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2018.libra.Libra, agents.anac.y2018.agent33.Agent33, agents.anac.y2018.libra.Libra];60rounds;No;;0;;;;;;Libra;Agent33;Libra;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@7e0d7f61 failed: failed to construct agent : Execution failed of init<Libra@84,Participant[Party73,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party2_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.libra.Libra, agents.anac.y2018.libra.Libra];60rounds;No;;0;;;;;;Agent10;Libra;Libra;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@6ce3df46 failed: failed to construct agent : Execution failed of init<Libra@87,Participant[Party76,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party2_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2018.agent33.Agent33, agents.anac.y2018.libra.Libra, agents.anac.y2018.libra.Libra];60rounds;No;;0;;;;;;Agent33;Libra;Libra;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;1;Session genius.core.session.Session@1cf86d5 failed: failed to construct agent : Execution failed of init<Libra@89,Participant[Party78,PartyRepositoryItem[Libra,agents.anac.y2018.libra.Libra,ANAC2018, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2018.libra.Libra, agents.anac.y2018.libra.Libra, agents.anac.y2018.libra.Libra];60rounds;No;;0;;;;;;Libra;Libra;Libra;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
