sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;User Bother 1;User Bother 2;User Bother 3;User Util. 1;User Util. 2;User Util. 3;Profile 1;Profile 2;Profile 3
;39;Session genius.core.session.Session@2e7570 failed: Failed to execute protocol: null:[agents.anac.y2018.beta_one.Group2, agents.anac.y2018.beta_one.Group2, agents.SimpleAgent];60rounds;No;;0;;;;;;Group2;Group2;SimpleAgent;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;5;Session genius.core.session.Session@606140a0 failed: Failed to execute protocol: null:[agents.SimpleAgent, agents.SimpleAgent, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class];60rounds;No;;0;;;;;;SimpleAgent;SimpleAgent;Agent10;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.423;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@54;SimpleAgent@55;Agent10@56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.470;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent33@57;SimpleAgent@58;Agent10@59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.380;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Group2@60;SimpleAgent@61;Agent10@62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.401;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;SimpleAgent@63;Agent10@64;Agent10@65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.361;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@66;Agent10@67;Agent10@68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.342;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent33@69;Agent10@70;Agent10@71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.318;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Group2@72;Agent10@73;Agent10@74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
;46;Session genius.core.session.Session@75c75959 failed: Failed to execute protocol: null:[agents.SimpleAgent, agents.anac.y2018.agent33.Agent33, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class];60rounds;No;;0;;;;;;SimpleAgent;Agent33;Agent10;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.441;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@78;Agent33@79;Agent10@80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.381;59;;60rounds;Yes;No;3;0.67716;0.86288;0.00000;0.20322;2.37578;Agent33@81;Agent33@82;Agent10@83;0.6771570074564962;0.8357377610926793;0.8628803429791334;0.6771570074564962;0.8357377610926793;0.8628803429791334;0.7070755015801665;0.765595475793062;0.7419354838709676;0.0;0.0;0.0;0.6771570074564962;0.8357377610926793;0.8628803429791334;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.297;56;;60rounds;Yes;No;3;0.74054;0.83763;0.00000;0.20869;2.34186;Group2@84;Agent33@85;Agent10@86;0.7405390704605608;0.7636866110601042;0.8376318329087284;0.7405390704605608;0.7636866110601042;0.8376318329087284;0.7558954840371932;0.6035364047615952;0.6451612903225805;0.0;0.0;0.0;0.7405390704605608;0.7636866110601042;0.8376318329087284;party1_utility.xml;party2_utility.xml;party3_utility.xml
;48;Session genius.core.session.Session@1e2324ef failed: Failed to execute protocol: null:[agents.SimpleAgent, agents.anac.y2018.beta_one.Group2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class];60rounds;No;;0;;;;;;SimpleAgent;Group2;Agent10;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.372;61;;60rounds;No;No;2;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@90;Group2@91;Agent10@92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.343;61;;60rounds;No;No;2;0.00000;0.00000;1.16592;1.41181;0.00000;Agent33@93;Group2@94;Agent10@95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.296;61;;60rounds;No;No;2;0.00000;0.00000;1.16592;1.41181;0.00000;Group2@96;Group2@97;Agent10@98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
;7;Session genius.core.session.Session@757b504f failed: Failed to execute protocol: null:[agents.SimpleAgent, agents.SimpleAgent, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;SimpleAgent;SimpleAgent;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;35;Session genius.core.session.Session@1805bd69 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.SimpleAgent, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Agent10;SimpleAgent;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.401;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent33@105;SimpleAgent@106;Agent33@107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
;59;Session genius.core.session.Session@4c15f204 failed: Failed to execute protocol: null:[agents.anac.y2018.beta_one.Group2, agents.SimpleAgent, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Group2;SimpleAgent;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.344;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;SimpleAgent@111;Agent10@112;Agent33@113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.362;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@114;Agent10@115;Agent33@116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.352;59;;60rounds;Yes;No;3;0.65449;0.83581;0.04831;0.30661;2.20501;Agent33@117;Agent10@118;Agent33@119;0.7147092953445543;0.6544926890989413;0.8358058752520952;0.7147092953445543;0.6544926890989413;0.8358058752520952;0.7527250760519143;0.5698924731182795;0.6000772714059524;0.0;0.0;0.0;0.7147092953445543;0.6544926890989413;0.8358058752520952;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.327;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Group2@120;Agent10@121;Agent33@122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
;60;Session genius.core.session.Session@3afcdf64 failed: Failed to execute protocol: null:[agents.SimpleAgent, agents.anac.y2018.agent33.Agent33, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;SimpleAgent;Agent33;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.403;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@126;Agent33@127;Agent33@128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.472;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent33@129;Agent33@130;Agent33@131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.448;59;;60rounds;Yes;No;3;0.74054;0.83763;0.00000;0.20869;2.34186;Group2@132;Agent33@133;Agent33@134;0.7405390704605608;0.7636866110601042;0.8376318329087284;0.7405390704605608;0.7636866110601042;0.8376318329087284;0.7558954840371932;0.6035364047615952;0.6329475693179809;0.0;0.0;0.0;0.7405390704605608;0.7636866110601042;0.8376318329087284;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.219;42;;60rounds;Yes;No;3;0.62960;0.82482;0.04366;0.21210;2.27277;SimpleAgent@135;Group2@136;Agent33@137;0.6296044738089837;0.8248246170529003;0.8183402113214985;0.6296044738089837;0.8248246170529003;0.8183402113214985;0.0;0.8566864100273226;0.6666367720490504;0.0;0.0;0.0;0.6296044738089837;0.8248246170529003;0.8183402113214985;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.316;53;;60rounds;Yes;No;3;0.65326;0.84262;0.05062;0.32599;2.15884;Agent10@138;Group2@139;Agent33@140;0.6629568842936668;0.65326301915098;0.8426224662666775;0.6629568842936668;0.65326301915098;0.8426224662666775;0.5806451612903225;0.7262583504368954;0.5793707208143647;0.0;0.0;0.0;0.6629568842936668;0.65326301915098;0.8426224662666775;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.315;60;;60rounds;Yes;No;3;0.72471;0.84506;0.00000;0.18165;2.38369;Agent33@141;Group2@142;Agent33@143;0.7247095411040088;0.8139114730131214;0.8450642903160794;0.7247095411040088;0.8139114730131214;0.8450642903160794;0.7276811158067295;0.719782879836535;0.6608183842597868;0.0;0.0;0.0;0.7247095411040088;0.8139114730131214;0.8450642903160794;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.294;61;;60rounds;No;No;2;0.00000;0.00000;1.16592;1.41181;0.00000;Group2@144;Group2@145;Agent33@146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
;11;Session genius.core.session.Session@2fcc9814 failed: Failed to execute protocol: null:[agents.SimpleAgent, agents.SimpleAgent, agents.anac.y2018.beta_one.Group2];60rounds;No;;0;;;;;;SimpleAgent;SimpleAgent;Group2;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.318;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@150;SimpleAgent@151;Group2@152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.286;58;;60rounds;Yes;No;3;0.48491;0.97156;0.00000;0.55730;2.01934;Agent33@153;SimpleAgent@154;Group2@155;0.5628708623961595;0.4849087570417579;0.9715643166414755;0.5628708623961595;0.4849087570417579;0.9715643166414755;0.6223204963705636;0.0;0.8364205921983154;0.0;0.0;0.0;0.5628708623961595;0.4849087570417579;0.9715643166414755;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.270;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Group2@156;SimpleAgent@157;Group2@158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.298;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;SimpleAgent@159;Agent10@160;Group2@161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.346;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@162;Agent10@163;Group2@164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.300;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent33@165;Agent10@166;Group2@167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.278;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Group2@168;Agent10@169;Group2@170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
;55;Session genius.core.session.Session@79175f4b failed: Failed to execute protocol: null:[agents.SimpleAgent, agents.anac.y2018.agent33.Agent33, agents.anac.y2018.beta_one.Group2];60rounds;No;;0;;;;;;SimpleAgent;Agent33;Group2;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.352;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@174;Agent33@175;Group2@176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.335;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent33@177;Agent33@178;Group2@179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.377;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Group2@180;Agent33@181;Group2@182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.295;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;SimpleAgent@183;Group2@184;Group2@185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.340;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@186;Group2@187;Group2@188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.290;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent33@189;Group2@190;Group2@191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.274;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Group2@192;Group2@193;Group2@194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
