sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;User Bother 1;User Bother 2;User Bother 3;User Util. 1;User Util. 2;User Util. 3;Profile 1;Profile 2;Profile 3
0.422;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;UncertaintyAgentExample@33;Agent10@34;UncertaintyAgentExample@35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10800000000000008;0.0;0.008;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.418;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;BoulwareNegotiationParty@36;Agent10@37;UncertaintyAgentExample@38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016000000000000007;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
;60;Session genius.core.session.Session@506f0787 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\UncertaintyAgentExample.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\UncertaintyAgentExample.class];60rounds;No;;0;;;;;;Agent10;UncertaintyAgentExample;UncertaintyAgentExample;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.475;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;UncertaintyAgentExample@42;UncertaintyAgentExample@43;UncertaintyAgentExample@44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10400000000000008;0.10700000000000008;0.10800000000000008;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.326;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;BoulwareNegotiationParty@45;UncertaintyAgentExample@46;UncertaintyAgentExample@47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04400000000000003;0.05600000000000004;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.284;60;;60rounds;Yes;No;3;0.58801;0.77375;0.10123;0.35159;2.07978;Agent10@48;BoulwareNegotiationParty@49;UncertaintyAgentExample@50;0.7180213954050871;0.5880052197532907;0.7737527957317805;0.7180213954050871;0.5880052197532907;0.7737527957317805;0.6605325485208929;0.5486847383690185;0.5242063492063491;0.0;0.0;0.002;0.7180213954050871;0.5880052197532907;0.7717527957317805;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.448;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;UncertaintyAgentExample@51;BoulwareNegotiationParty@52;UncertaintyAgentExample@53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10300000000000008;0.0;0.04200000000000003;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.260;57;;60rounds;Yes;No;3;0.61543;0.79353;0.10956;0.29068;2.11383;BoulwareNegotiationParty@54;BoulwareNegotiationParty@55;UncertaintyAgentExample@56;0.6154288478757837;0.7048687631794143;0.793532840191558;0.6154288478757837;0.7048687631794143;0.793532840191558;0.5408079121628058;0.4771765098532662;0.5610119047619048;0.0;0.0;0.04200000000000003;0.6154288478757837;0.7048687631794143;0.751532840191558;party1_utility.xml;party2_utility.xml;party3_utility.xml
;41;Session genius.core.session.Session@a258c7f failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent10;Agent10;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;59;Session genius.core.session.Session@2638d06f failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\UncertaintyAgentExample.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;UncertaintyAgentExample;Agent10;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.352;57;;60rounds;Yes;No;3;0.56655;0.87242;0.04212;0.22540;2.15168;BoulwareNegotiationParty@63;Agent10@64;BoulwareNegotiationParty@65;0.5665500617607802;0.8724202209876767;0.7127130127814056;0.5665500617607802;0.8724202209876767;0.7127130127814056;0.49040180803010686;1.0;0.5053987878333921;0.0;0.0;0.0;0.5665500617607802;0.8724202209876767;0.7127130127814056;party1_utility.xml;party2_utility.xml;party3_utility.xml
;61;Session genius.core.session.Session@2ee55079 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\UncertaintyAgentExample.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent10;UncertaintyAgentExample;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.345;61;;60rounds;No;No;2;0.00000;0.00000;1.16592;1.41181;0.00000;UncertaintyAgentExample@69;UncertaintyAgentExample@70;BoulwareNegotiationParty@71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.048000000000000036;0.10900000000000008;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.310;57;;60rounds;Yes;No;3;0.42645;0.85321;0.08792;0.53848;1.92507;BoulwareNegotiationParty@72;UncertaintyAgentExample@73;BoulwareNegotiationParty@74;0.645405212722078;0.4264532626696783;0.8532111650230776;0.645405212722078;0.4264532626696783;0.8532111650230776;0.6942251689198669;0.5647130647130647;0.4844531395804154;0.0;0.04400000000000003;0.0;0.645405212722078;0.3824532626696783;0.8532111650230776;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.252;55;;60rounds;Yes;No;3;0.56655;0.87242;0.04212;0.22540;2.15168;Agent10@75;BoulwareNegotiationParty@76;BoulwareNegotiationParty@77;0.5665500617607802;0.8724202209876767;0.7127130127814056;0.5665500617607802;0.8724202209876767;0.7127130127814056;0.49040180803010686;1.0;0.5053987878333921;0.0;0.0;0.0;0.5665500617607802;0.8724202209876767;0.7127130127814056;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.283;54;;60rounds;Yes;No;3;0.48730;0.87754;0.12458;0.53318;1.88087;UncertaintyAgentExample@78;BoulwareNegotiationParty@79;BoulwareNegotiationParty@80;0.4872990210519366;0.516027536249831;0.8775404614129703;0.4872990210519366;0.516027536249831;0.8775404614129703;0.6425595238095237;0.5725461661963163;0.776534910165632;0.04000000000000003;0.0;0.0;0.4472990210519366;0.516027536249831;0.8775404614129703;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.245;58;;60rounds;Yes;No;3;0.45247;0.84012;0.11336;0.51707;1.91719;BoulwareNegotiationParty@81;BoulwareNegotiationParty@82;BoulwareNegotiationParty@83;0.624609679881641;0.45246919686765785;0.8401159007943011;0.624609679881641;0.45246919686765785;0.8401159007943011;0.48581912367796243;0.40422006632704677;0.4952569897118527;0.0;0.0;0.0;0.624609679881641;0.45246919686765785;0.8401159007943011;party1_utility.xml;party2_utility.xml;party3_utility.xml
