sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;User Bother 1;User Bother 2;User Bother 3;User Util. 1;User Util. 2;User Util. 3;Profile 1;Profile 2;Profile 3
;60;Session genius.core.session.Session@4031b208 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.agentnp1.AgentNP1, agents.anac.y2018.agentnp1.AgentNP1];60rounds;No;;0;;;;;;Agent10;AgentNP1;AgentNP1;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
2.477;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;AgentNP1@42;AgentNP1@43;AgentNP1@44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
2.061;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent33@45;AgentNP1@46;AgentNP1@47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
;55;Session genius.core.session.Session@219167a4 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.agent33.Agent33, agents.anac.y2018.agentnp1.AgentNP1];60rounds;No;;0;;;;;;Agent10;Agent33;AgentNP1;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
1.781;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;AgentNP1@51;Agent33@52;AgentNP1@53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.107;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent33@54;Agent33@55;AgentNP1@56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
;50;Session genius.core.session.Session@78e12156 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Agent10;Agent10;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;42;Session genius.core.session.Session@59ac2c59 failed: Failed to execute protocol: null:[agents.anac.y2018.agentnp1.AgentNP1, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;AgentNP1;Agent10;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;56;Session genius.core.session.Session@7aece399 failed: Failed to execute protocol: null:[agents.anac.y2018.agent33.Agent33, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Agent33;Agent10;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;58;Session genius.core.session.Session@1ff1eb5 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.agentnp1.AgentNP1, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Agent10;AgentNP1;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
1.726;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;AgentNP1@69;AgentNP1@70;Agent33@71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.664;60;;60rounds;Yes;No;3;0.72926;0.91213;0.00000;0.02372;2.41365;Agent33@72;AgentNP1@73;Agent33@74;0.7722620747515213;0.9121297693711318;0.7292599480062285;0.7722620747515213;0.9121297693711318;0.7292599480062285;0.8155050444034389;0.8099388631329073;0.5729211862006208;0.0;0.0;0.0;0.7722620747515213;0.9121297693711318;0.7292599480062285;party1_utility.xml;party2_utility.xml;party3_utility.xml
;57;Session genius.core.session.Session@496256e8 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2018.agent33.Agent33, agents.anac.y2018.agent33.Agent33];60rounds;No;;0;;;;;;Agent10;Agent33;Agent33;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.802;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;AgentNP1@78;Agent33@79;Agent33@80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.466;61;;60rounds;No;No;2;0.00000;0.00000;1.16592;1.41181;0.00000;Agent33@81;Agent33@82;Agent33@83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
