sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;User Bother 1;User Bother 2;User Bother 3;User Util. 1;User Util. 2;User Util. 3;Profile 1;Profile 2;Profile 3
0.103;17;;60rounds;Yes;No;3;0.59990;0.73700;0.15994;0.29398;2.03776;AgentX@210;CUHKAgent2015@211;AgentX@212;0.5999024722454633;0.7008586230857563;0.7369952677265846;0.5999024722454633;0.7008586230857563;0.7369952677265846;0.5152135288811112;0.8695719404095728;0.41813273659870637;0.0;0.0;0.0;0.5999024722454633;0.7008586230857563;0.7369952677265846;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.169;25;;60rounds;Yes;No;3;0.61203;0.97620;0.00000;0.13190;2.30996;CUHKAgent2015@213;CUHKAgent2015@214;AgentX@215;0.7217250919993371;0.9762021980326118;0.6120294061545479;0.7217250919993371;0.9762021980326118;0.6120294061545479;0.7830479223950455;0.8981371672528135;0.3103308998019875;0.0;0.0;0.0;0.7217250919993371;0.9762021980326118;0.6120294061545479;party1_utility.xml;party2_utility.xml;party3_utility.xml
;40;Session genius.core.session.Session@22f2a634 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, agents.anac.y2015.cuhkagent2015.CUHKAgent2015];60rounds;No;;0;;;;;;Agent10;Agent10;CUHKAgent2015;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.532;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;AgentX@219;Agent10@220;CUHKAgent2015@221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011000000000000003;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.686;61;;60rounds;No;No;2;0.00000;0.00000;1.16592;1.41181;0.00000;CUHKAgent2015@222;Agent10@223;CUHKAgent2015@224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017000000000000008;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.172;30;;60rounds;Yes;No;3;0.43241;1.00000;0.00000;0.64391;1.91938;Agent10@225;AgentX@226;CUHKAgent2015@227;0.4869713700960755;0.4324063572987669;0.9999999999999999;0.4869713700960755;0.4324063572987669;0.9999999999999999;0.36075208084512517;0.25313689274062773;1.0;0.007;0.0;0.0;0.4799713700960755;0.4324063572987669;0.9999999999999999;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.116;18;;60rounds;Yes;No;3;0.56788;0.90934;0.04254;0.43295;2.08386;AgentX@228;AgentX@229;CUHKAgent2015@230;0.5678763142282712;0.6066504668214038;0.9093371825014089;0.5678763142282712;0.6066504668214038;0.9093371825014089;0.45298398356609637;0.38702052655689384;0.8536086257004455;0.0;0.0;0.0;0.5678763142282712;0.6066504668214038;0.9093371825014089;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.220;30;;60rounds;Yes;No;3;0.66418;0.88716;0.00000;0.32276;2.26185;CUHKAgent2015@231;AgentX@232;CUHKAgent2015@233;0.7105094179411794;0.6641761631907589;0.8871625979243124;0.7105094179411794;0.6641761631907589;0.8871625979243124;0.7318872224311708;0.6351674162026346;0.6698099329562187;0.0;0.0;0.0;0.7105094179411794;0.6641761631907589;0.8871625979243124;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.450;60;;60rounds;Yes;No;3;0.62960;0.82482;0.04366;0.21210;2.27277;Agent10@234;CUHKAgent2015@235;CUHKAgent2015@236;0.6296044738089837;0.8248246170529003;0.8183402113214985;0.6296044738089837;0.8248246170529003;0.8183402113214985;0.6337221823270304;0.8566864100273226;0.6666367720490504;0.03100000000000002;0.0;0.0;0.5986044738089836;0.8248246170529003;0.8183402113214985;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.284;34;;60rounds;Yes;No;3;0.59625;0.86690;0.07532;0.40377;2.06740;AgentX@237;CUHKAgent2015@238;CUHKAgent2015@239;0.5962520633243005;0.6042454197504312;0.8669047212118565;0.5962520633243005;0.6042454197504312;0.8669047212118565;0.519962782953558;0.7346325436690255;0.6899354555729712;0.0;0.0;0.0;0.5962520633243005;0.6042454197504312;0.8669047212118565;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.258;35;;60rounds;Yes;No;3;0.66418;0.88716;0.00000;0.32276;2.26185;CUHKAgent2015@240;CUHKAgent2015@241;CUHKAgent2015@242;0.7105094179411794;0.6641761631907589;0.8871625979243124;0.7105094179411794;0.6641761631907589;0.8871625979243124;0.7318872224311708;0.6351674162026346;0.6698099329562187;0.0;0.0;0.0;0.7105094179411794;0.6641761631907589;0.8871625979243124;party1_utility.xml;party2_utility.xml;party3_utility.xml
