sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;User Bother 1;User Bother 2;User Bother 3;User Util. 1;User Util. 2;User Util. 3;Profile 1;Profile 2;Profile 3
0.510;60;;60rounds;Yes;No;3;0.59333;0.89363;0.03027;0.39000;2.17832;GrandmaAgent@53;GrandmaAgent@54;Agent33@55;0.6913571306193256;0.5933322757106523;0.8936288002064374;0.6913571306193256;0.5933322757106523;0.8936288002064374;0.6139217164332571;0.5977290134782379;0.6841170677837076;0.0;0.0;0.0;0.6913571306193256;0.5933322757106523;0.8936288002064374;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.353;61;;60rounds;Yes;No;3;0.60860;0.85031;0.00000;0.34641;2.24532;Agent10@56;Agent10@57;GrandmaAgent@58;0.7864089102412634;0.6086018378848873;0.8503107445423197;0.7864089102412634;0.6086018378848873;0.8503107445423197;0.7849462365591396;0.4838709677419355;0.4443292159003203;0.0;0.0;0.0;0.7864089102412634;0.6086018378848873;0.8503107445423197;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.384;60;;60rounds;Yes;No;3;0.65883;0.85774;0.00000;0.30431;2.28715;Agent33@59;Agent10@60;GrandmaAgent@61;0.7705793808847112;0.6588266998379044;0.8577432019496707;0.7705793808847112;0.6588266998379044;0.8577432019496707;0.8633560889462639;0.7311827956989246;0.4722000308421262;0.0;0.0;0.0;0.7705793808847112;0.6588266998379044;0.8577432019496707;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.439;59;;60rounds;Yes;No;3;0.67716;0.86288;0.00000;0.20322;2.37578;GrandmaAgent@62;Agent10@63;GrandmaAgent@64;0.6771570074564962;0.8357377610926793;0.8628803429791334;0.6771570074564962;0.8357377610926793;0.8628803429791334;0.7070755015801665;0.6774193548387095;0.7570759841909044;0.0;0.0;0.0;0.6771570074564962;0.8357377610926793;0.8628803429791334;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.435;61;;60rounds;No;No;2;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@65;Agent33@66;GrandmaAgent@67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.464;59;;60rounds;Yes;No;3;0.62960;0.82482;0.04366;0.21210;2.27277;Agent33@68;Agent33@69;GrandmaAgent@70;0.6296044738089837;0.8248246170529003;0.8183402113214985;0.6296044738089837;0.8248246170529003;0.8183402113214985;0.6337221823270304;0.8566864100273226;0.6666367720490504;0.0;0.0;0.0;0.6296044738089837;0.8248246170529003;0.8183402113214985;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.397;60;;60rounds;Yes;No;3;0.72471;0.84506;0.00000;0.18165;2.38369;GrandmaAgent@71;Agent33@72;GrandmaAgent@73;0.7247095411040088;0.8139114730131214;0.8450642903160794;0.7247095411040088;0.8139114730131214;0.8450642903160794;0.7276811158067295;0.719782879836535;0.6608183842597868;0.0;0.0;0.0;0.7247095411040088;0.8139114730131214;0.8450642903160794;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.344;52;;60rounds;Yes;No;3;0.66418;0.88716;0.00000;0.32276;2.26185;Agent10@74;GrandmaAgent@75;GrandmaAgent@76;0.7105094179411794;0.6641761631907589;0.8871625979243124;0.7105094179411794;0.6641761631907589;0.8871625979243124;0.6344086021505376;0.6351674162026346;0.6698099329562187;0.0;0.0;0.0;0.7105094179411794;0.6641761631907589;0.8871625979243124;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.430;58;;60rounds;Yes;No;3;0.67716;0.86288;0.00000;0.20322;2.37578;Agent33@77;GrandmaAgent@78;GrandmaAgent@79;0.6771570074564962;0.8357377610926793;0.8628803429791334;0.6771570074564962;0.8357377610926793;0.8628803429791334;0.7070755015801665;0.765595475793062;0.7570759841909044;0.0;0.0;0.0;0.6771570074564962;0.8357377610926793;0.8628803429791334;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.476;59;;60rounds;Yes;No;3;0.72471;0.84506;0.00000;0.18165;2.38369;GrandmaAgent@80;GrandmaAgent@81;GrandmaAgent@82;0.7247095411040088;0.8139114730131214;0.8450642903160794;0.7247095411040088;0.8139114730131214;0.8450642903160794;0.7276811158067295;0.719782879836535;0.6608183842597868;0.0;0.0;0.0;0.7247095411040088;0.8139114730131214;0.8450642903160794;party1_utility.xml;party2_utility.xml;party3_utility.xml
