sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;User Bother 1;User Bother 2;User Bother 3;User Util. 1;User Util. 2;User Util. 3;Profile 1;Profile 2;Profile 3
0.440;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@141;UncertaintyAgentExample@142;UncertaintyAgentExample@143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05400000000000004;0.010000000000000002;0.10800000000000008;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.625;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;UncertaintyAgentExample@144;UncertaintyAgentExample@145;UncertaintyAgentExample@146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10300000000000008;0.10700000000000008;0.10400000000000008;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.430;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;BoulwareNegotiationParty@147;UncertaintyAgentExample@148;UncertaintyAgentExample@149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04000000000000003;0.060000000000000046;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.441;60;;60rounds;Yes;No;3;0.41436;0.90894;0.04280;0.57723;1.92876;Agent10@150;BoulwareNegotiationParty@151;UncertaintyAgentExample@152;0.605457392559787;0.4143647415068881;0.908938287397115;0.605457392559787;0.4143647415068881;0.908938287397115;0.6071428571428571;0.3215033253249163;0.5242063492063491;0.05100000000000004;0.0;0.002;0.554457392559787;0.4143647415068881;0.906938287397115;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.548;61;;60rounds;Yes;No;3;0.41955;0.79733;0.06447;0.51274;1.99453;UncertaintyAgentExample@153;BoulwareNegotiationParty@154;UncertaintyAgentExample@155;0.7973257237870178;0.4195475102424335;0.7776562421903855;0.7973257237870178;0.4195475102424335;0.7776562421903855;0.4666666666666667;0.3699197770312274;0.5964285714285714;0.10400000000000008;0.0;0.04200000000000003;0.6933257237870177;0.4195475102424335;0.7356562421903855;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.333;58;;60rounds;Yes;No;3;0.53287;0.88374;0.09084;0.47002;1.98483;BoulwareNegotiationParty@156;BoulwareNegotiationParty@157;UncertaintyAgentExample@158;0.5328700003202359;0.5682198447341437;0.8837370612587931;0.5328700003202359;0.5682198447341437;0.8837370612587931;0.3692576197166499;0.5585368601860143;0.5436507936507936;0.0;0.0;0.04200000000000003;0.5328700003202359;0.5682198447341437;0.8417370612587931;party1_utility.xml;party2_utility.xml;party3_utility.xml
;29;Session genius.core.session.Session@3d37f49a failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent10;Agent10;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.358;61;;60rounds;Yes;No;3;0.24927;0.71507;0.21437;0.68770;1.60094;UncertaintyAgentExample@162;Agent10@163;BoulwareNegotiationParty@164;0.7150657367438733;0.24926883589095017;0.6366031473227605;0.7150657367438733;0.24926883589095017;0.6366031473227605;0.41666666666666663;0.5892857142857142;0.262809250343874;0.04400000000000003;0.058000000000000045;0.0;0.6710657367438733;0.19126883589095012;0.6366031473227605;party1_utility.xml;party2_utility.xml;party3_utility.xml
;59;Session genius.core.session.Session@37258e5c failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Agent10;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;59;Session genius.core.session.Session@41934c41 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\UncertaintyAgentExample.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent10;UncertaintyAgentExample;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.490;61;;60rounds;No;No;2;0.00000;0.00000;1.16592;1.41181;0.00000;UncertaintyAgentExample@171;UncertaintyAgentExample@172;BoulwareNegotiationParty@173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05000000000000004;0.10800000000000008;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.314;56;;60rounds;Yes;No;3;0.45148;0.79972;0.15257;0.51503;1.86027;BoulwareNegotiationParty@174;UncertaintyAgentExample@175;BoulwareNegotiationParty@176;0.6090683531327232;0.4514807345850278;0.7997164804402501;0.6090683531327232;0.4514807345850278;0.7997164804402501;0.5173311126197985;0.6965811965811965;0.5745515655485602;0.0;0.04400000000000003;0.0;0.6090683531327232;0.40748073458502776;0.7997164804402501;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.275;55;;60rounds;Yes;No;3;0.56655;0.87242;0.04212;0.22540;2.15168;Agent10@177;BoulwareNegotiationParty@178;BoulwareNegotiationParty@179;0.5665500617607802;0.8724202209876767;0.7127130127814056;0.5665500617607802;0.8724202209876767;0.7127130127814056;0.48333333333333334;1.0;0.5053987878333921;0.022000000000000013;0.0;0.0;0.5445500617607801;0.8724202209876767;0.7127130127814056;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.299;57;;60rounds;Yes;No;3;0.60123;0.70788;0.17722;0.31623;1.95393;UncertaintyAgentExample@180;BoulwareNegotiationParty@181;BoulwareNegotiationParty@182;0.7078814102358268;0.6448184267673466;0.6012286200291482;0.7078814102358268;0.6448184267673466;0.6012286200291482;0.26904761904761904;0.47947509863349413;0.44385382961224107;0.046000000000000034;0.0;0.0;0.6618814102358268;0.6448184267673466;0.6012286200291482;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.267;58;;60rounds;Yes;No;3;0.45247;0.84012;0.11336;0.51707;1.91719;BoulwareNegotiationParty@183;BoulwareNegotiationParty@184;BoulwareNegotiationParty@185;0.624609679881641;0.45246919686765785;0.8401159007943011;0.624609679881641;0.45246919686765785;0.8401159007943011;0.48581912367796243;0.40422006632704677;0.4952569897118527;0.0;0.0;0.0;0.624609679881641;0.45246919686765785;0.8401159007943011;party1_utility.xml;party2_utility.xml;party3_utility.xml
